2021-09-09,29.398799
2021-09-10,29.255594
2021-09-13,29.23124
2021-09-14,29.128951
2021-09-15,29.360806
2021-09-16,29.430946
2021-09-17,29.01692
2021-09-20,28.518157
2021-09-21,28.430372
2021-09-22,28.804918
2021-09-23,29.295798
2021-09-24,29.346254
2021-09-27,29.248677
2021-09-28,28.464511
2021-09-29,28.305524
2021-09-30,28.112399
2021-10-01,28.448905
2021-10-04,27.88611
2021-10-05,28.182626
2021-10-06,28.203109
2021-10-07,28.507427
2021-10-08,28.330884
2021-10-11,28.130931
2021-10-12,27.975845
2021-10-13,28.195306
2021-10-14,28.862466
2021-10-15,29.072172
2021-10-18,29.246765
2021-10-19,29.499389
2021-10-20,29.482807
2021-10-21,29.681785
2021-10-22,29.675933
2021-10-25,29.747135
2021-10-26,29.584247
2021-10-27,29.319919
2021-10-28,29.658376
2021-10-29,29.737381
2021-11-01,29.945137
2021-11-02,30.24653
2021-11-03,30.37528
2021-11-04,30.655214
2021-11-05,30.849315
2021-11-08,31.049267
2021-11-09,31.000498
2021-11-10,30.553774
2021-11-11,30.823955
2021-11-12,31.122421
2021-11-15,31.045366
2021-11-16,31.335054
2021-11-17,31.110716
2021-11-18,31.097061
2021-11-19,31.154608
2021-11-22,30.804447
2021-11-23,30.726417
2021-11-24,30.932222
2021-11-26,30.225237
2021-11-29,31.0044
2021-11-30,30.348945
2021-12-01,29.903196
2021-12-02,30.381132
2021-12-03,30.042675
2021-12-06,30.197761
2021-12-07,31.126322
2021-12-08,31.165338
2021-12-09,30.728367
2021-12-10,31.102913
2021-12-13,30.768358
2021-12-14,30.388935
2021-12-15,31.054144
2021-12-16,30.507932
2021-12-17,30.391861
2021-12-20,29.921241
2021-12-21,30.827649
2021-12-22,31.150948
2021-12-23,31.392201
2021-12-27,31.992892
2021-12-28,31.846382
2021-12-29,31.962613
2021-12-30,31.740895
2021-12-31,31.649082
2022-01-03,31.812196
2022-01-04,31.710616
2022-01-05,30.820812
2022-01-06,30.772952
2022-01-07,30.271888
2022-01-10,30.290446
2022-01-11,30.694814
2022-01-12,30.733883
2022-01-13,30.117564
2022-01-14,30.228912
2022-01-18,29.41041
2022-01-19,29.020693
2022-01-20,28.596791
2022-01-21,27.988286
2022-01-24,28.306701
2022-01-25,27.484292
2022-01-26,27.394433
2022-01-27,26.994949
2022-01-28,27.808567
2022-01-31,28.721813
2022-02-01,28.87809
2022-02-02,29.127157
2022-02-03,28.363352
2022-02-04,28.553815
2022-02-07,28.476653
2022-02-08,28.822416
2022-02-09,29.621384
2022-02-10,28.902508
2022-02-11,28.025402
2022-02-14,27.898427
2022-02-15,28.611442
2022-02-16,28.638791
2022-02-17,27.79587
2022-02-18,27.523361
2022-02-22,27.2069
2022-02-23,26.615
2022-02-24,27.435455
2022-02-25,27.893543
2022-02-28,27.668895
2022-03-01,27.091645
2022-03-02,27.80466
2022-03-03,27.386619
2022-03-04,26.963693
2022-03-07,26.017239
2022-03-08,26.069006
2022-03-09,26.836718
2022-03-10,26.504629
2022-03-11,26.168633
2022-03-14,25.686126
2022-03-15,26.443095
2022-03-16,27.274294
2022-03-17,27.523361
2022-03-18,28.13382
2022-03-21,27.888831
2022-03-22,28.253678
2022-03-23,27.672661
2022-03-24,28.312367
2022-03-25,28.244875
2022-03-28,28.474739
2022-03-29,29.150636
2022-03-30,28.612657
2022-03-31,28.282044
2022-04-01,28.150973
2022-04-04,28.599941
2022-04-05,27.918175
2022-04-06,27.423234
2022-04-07,27.517136
2022-04-08,27.189458
2022-04-11,26.743425
2022-04-12,26.591812
2022-04-13,26.949813
2022-04-14,26.434331
2022-04-18,26.502801
2022-04-19,27.088709
2022-04-20,27.085775
2022-04-21,26.511605
2022-04-22,25.743762
2022-04-25,26.130129
2022-04-26,25.26545
2022-04-27,25.308488
2022-04-28,26.326735
2022-04-29,25.329029
2022-05-02,25.717352
2022-05-03,25.951128
2022-05-04,26.743425
2022-05-05,25.601931
2022-05-06,25.199914
2022-05-09,24.220792
2022-05-10,24.495651
2022-05-11,23.857901
2022-05-12,23.927349
2022-05-13,24.852673
2022-05-16,24.554339
2022-05-17,25.326094
2022-05-18,24.321541
2022-05-19,24.344038
2022-05-20,24.430115
2022-05-23,24.675629
2022-05-24,24.270678
2022-05-25,24.610093
2022-05-26,25.341745
2022-05-27,26.174145
2022-05-31,25.9345
2022-06-01,25.690942
2022-06-02,26.490085
2022-06-03,25.990254
2022-06-06,26.028402
2022-06-07,26.2612
2022-06-08,25.846467
2022-06-09,25.211652
2022-06-10,24.364579
2022-06-13,23.128206
2022-06-14,23.197654
2022-06-15,23.618256
2022-06-16,22.46209
2022-06-17,22.787812
2022-06-21,23.247393
2022-06-22,23.152354
2022-06-23,23.440411
2022-06-24,24.330057
2022-06-27,24.247755
2022-06-28,23.564844
2022-06-29,23.347332
2022-06-30,23.155293
2022-07-01,23.051436
2022-07-05,23.286585
2022-07-06,23.411998
2022-07-07,23.976355
2022-07-08,23.99889
2022-07-11,23.651065
2022-07-12,23.332635
2022-07-13,23.291484
2022-07-14,23.352231
2022-07-15,23.892093
2022-07-18,23.738266
2022-07-19,24.63771
2022-07-20,25.066857
2022-07-21,25.481307
2022-07-22,25.105069
2022-07-25,24.989454
2022-07-26,24.721972
2022-07-27,25.623376
2022-07-28,26.102491
2022-07-29,26.38369
