2021-09-09,38.052525
2021-09-10,38.043468
2021-09-13,38.034411
2021-09-14,37.617794
2021-09-15,38.016297
2021-09-16,37.604208
2021-09-17,36.829844
2021-09-20,36.121984
2021-09-21,36.035568
2021-09-22,36.408522
2021-09-23,36.92702
2021-09-24,36.872441
2021-09-27,37.158979
2021-09-28,36.699609
2021-09-29,36.549517
2021-09-30,35.98099
2021-10-01,36.554066
2021-10-04,36.394878
2021-10-05,36.717802
2021-10-06,36.649578
2021-10-07,37.127142
2021-10-08,36.922472
2021-10-11,36.92702
2021-10-12,36.97705
2021-10-13,37.254492
2021-10-14,38.159588
2021-10-15,38.273294
2021-10-18,38.246004
2021-10-19,38.446126
2021-10-20,38.755405
2021-10-21,38.655344
2021-10-22,38.582573
2021-10-25,38.969172
2021-10-26,39.078329
2021-10-27,38.518898
2021-10-28,38.900948
2021-10-29,38.714471
2021-11-01,38.805436
2021-11-02,39.246613
2021-11-03,39.655953
2021-11-04,39.633212
2021-11-05,39.942491
2021-11-08,40.442796
2021-11-09,40.629273
2021-11-10,40.351832
2021-11-11,40.674755
2021-11-12,40.979486
2021-11-15,40.793009
2021-11-16,40.679304
2021-11-17,40.410958
2021-11-18,40.238126
2021-11-19,40.165354
2021-11-22,40.22903
2021-11-23,40.269964
2021-11-24,39.983425
2021-11-26,39.296644
2021-11-29,39.478573
2021-11-30,38.500705
2021-12-01,38.109558
2021-12-02,38.887304
2021-12-03,38.800888
2021-12-06,39.369415
2021-12-07,39.969781
2021-12-08,40.138065
2021-12-09,39.915202
2021-12-10,40.160806
2021-12-13,39.91975
2021-12-14,39.878816
2021-12-15,39.965233
2021-12-16,40.374573
2021-12-17,39.86972
2021-12-20,39.157384
2021-12-21,39.651079
2021-12-22,39.966496
2021-12-23,40.368767
2021-12-27,40.976744
2021-12-28,41.214449
2021-12-29,41.383586
2021-12-30,41.237305
2021-12-31,41.420156
2022-01-03,40.880747
2022-01-04,41.383586
2022-01-05,41.379014
2022-01-06,40.857891
2022-01-07,40.821321
2022-01-10,40.405337
2022-01-11,40.848749
2022-01-12,41.260162
2022-01-13,40.940174
2022-01-14,40.592758
2022-01-18,40.057921
2022-01-19,39.957354
2022-01-20,39.376804
2022-01-21,38.41684
2022-01-24,38.439696
2022-01-25,38.092281
2022-01-26,37.694582
2022-01-27,37.822577
2022-01-28,38.041997
2022-01-31,38.604262
2022-02-01,39.198525
2022-02-02,39.321949
2022-02-03,38.636261
2022-02-04,37.996285
2022-02-07,37.808863
2022-02-08,38.393984
2022-02-09,39.230524
